"abn","geo-address","Health Board","hospital-name","hospital-type","phone-num-switch","related-hospital-expanded","related-hosp-peer-group","related-logo","related-job-lead","remoteness","state","stripe-ID","Creation Date","Modified Date","Slug","Creator","unique id"
"","Lake Grace WA 6353","","Lake Grace Hospital","Public","","1693732603070x805408416404302700","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291654x605555830027601400"
"","29 Ada St, Narembeen WA 6369","","Narembeen Memorial Hospital","Public","","1693732602091x399843692753557400","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291655x412801570867811000"
"","Elder St, Mullewa WA 6630","","Mullewa Hospital","Public","","1693732602243x475515998599909300","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291655x461618761987564500"
"","","","Norseman Hospital","Public","","1693732602394x157333791778551550","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291655x463746715908070850"
"","Caufield Road, Morawa WA 6623","","Morawa Hospital","Public","","1693732602599x765272692314684200","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291655x565660862170981760"
"","12 Mitchell Pl, Hopetoun VIC 3396","","Rural Northwest Health [Hopetoun]","Public","","1693732601603x734979851802324100","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291656x722539605317077600"
"","Bundey Terrace, Pinnaroo SA 5304","","Pinnaroo Soldiers' Memorial Hospital","Public","","1693732601764x569420965204967740","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291656x817462718673522400"
"","","","North Midlands Hospital","Public","","1693732601931x144863074981415940","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291656x917207593962911600"
"","1 Moodana St, Tottenham NSW 2873","","Tottenham (MPS)","Public","","1693732601138x854376412689746800","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291657x522916169371728830"
"","47 Nelson St, Nhill VIC 3418","","West Wimmera Health Service [Rainbow]","Public","","1693732601293x189956206592009280","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291657x884350359717875700"
"789987","Coolgardie Rd, Southern Cross WA 6426","","Southern Cross Hospital","Public","5554548877","1693732601447x160407706379587230","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291657x902861919987450400"
"","Wyalkatchem WA 6485","","Wyalkatchem-Koorda & Districts Hospital","Public","","1693732600367x454953873025135040","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291658x225390624707378460"
"","","","Wujal Wujal Community Hospital","Public","","1693732600514x590968474968492000","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291658x262436883797357400"
"","","","Beaconsfield MPS","Public","","1693732600676x673158757479146900","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291658x407411710467287900"
"","1 Stopford St, Baralaba QLD 4702","","Baralaba Hospital","Public","","1693732600826x863645836036465200","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291658x693351006083372900"
"","61/81 Pioneer St, Batlow NSW 2730","","Batlow/ Adelong (MPS)","Public","","1693732600986x483539608667236100","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291658x980591231847953000"
"","","","Beverley Hospital","Public","","1693732600054x125035748433567570","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291659x362703300835068600"
"","53/61 Hotham Ave, Boddington WA 6390","","Boddington Hospital","Public","","1693732600217x210221781693874270","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291659x726074523041707100"
"","10 Wee Waa St, Boggabri NSW 2382","","Boggabri (MPS)","Public","","1693732599588x354118347319685600","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291660x423543961916923900"
"","12 Hospital Rd, Boyup Brook WA 6244","","Boyup Brook Soldiers Memorial Hospital","Public","","1693732599735x817660744696365000","1676964822602x377690248686196000","1694522131627x721748685778583600","","","WA","","Feb 21, 2023 6:41 pm","Sep 12, 2023 10:35 pm","","(App admin)","1676965291660x480815924481755800"
"","46 Commercial St, Burra SA 5417","","Burra Hospital","Public","","1693732599891x986122817573645200","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291660x644003236504082200"
"","Cunderdin WA 6407","","Cunderdin Hospital","Public","","1693732598860x642137219408451800","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291661x392751706608301060"
"","48 Blenheim Rd, Port Denison WA 6525","","Dongara Multi-Purpose Health Centre","Public","","1693732599008x180460108088218880","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291661x566939391650225660"
"","15 Craigie St, Delegate NSW 2633","","Delegate (MPS)","Public","","1693732599160x450147961312325570","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291661x645754230280514200"
"","7210/70 High St, Campbell Town TAS 7210","","Campbell Town MPS","Public","","1693732599422x454600088627421500","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291661x859319808062822800"
"","26 Duncan St, Birchip VIC 3483","","East Wimmera Health Service [Birchip]","Public","","1693732598383x135088133011084240","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291662x469982330609798800"
"","","","East Grampians Health Service [Willaura]","Public","","1693732598542x460021568846375360","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291662x493140742486690940"
"","31 Digilah St, Dunedoo NSW 2844","","Dunedoo (MPS)","Public","","1693732598698x772721528883694800","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291662x561456529324132500"
"","","","East Wimmera Health Service [Charlton]","Public","","1693732598227x672955775385912600","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291663x492079251376539500"
"","Hicks St, Esperance WA 6450","","Esperance MPC","Public","","1693732597762x771155906404387200","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291664x175119802590309120"
"","","","East Wimmera Health Service [Wycheproof]","Public","","1693732597915x687101935623861000","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291664x194039821297825150"
"","3 Hill St, Eugowra NSW 2806","","Eugowra (MPS)","Public","","1693732598072x330532360076534400","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291664x574645823980536100"
"","21-23 Barclay St, Heywood VIC 3304","","Heywood Rural Health","Public","","1693732596812x562278822589361340","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291665x114814710290993780"
"","Tenth Ave, Home Hill QLD 4806","","Home Hill Hospital","Public","","1693732596972x822826095673743500","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291665x123984993130510600"
"","47 Bourbah St, Gulargambone NSW 2828","","Gulargambone (MPS)","Public","","1693732597135x345641506474373900","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291665x513688558994424900"
"29387489","49-59 Forrest St, Goomalling WA 6460","","Goomalling Hospital","Public","","1693732597293x848813555807654800","1676964822602x377690248686196000","","louisjsisk+ndsjf2@gmail.com","","WA","","Feb 21, 2023 6:41 pm","Oct 13, 2023 2:04 pm","","(App admin)","1676965291665x523922827940242560"
"","","","Huon Hospital","Public","","1693732597456x175482161995992100","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291665x776832075803119500"
"","80-96 Cowra Rd, Grenfell NSW 2810","","Grenfell (MPS)","Public","","1693732597606x388879665663039550","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291665x965999351027690800"
"","13 Dalby St, Jandowae QLD 4410","","Jandowae Hospital","Public","","1693732596652x466079558181755600","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291795x456383043206704450"
"","3 Stokes Rd, Karoonda SA 5307","","Karoonda & District Soldiers' Memorial Hospital","Public","","1693732596350x270904954170021700","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291796x159231357728052640"
"","","","Kellerberrin Memorial Hospital","Public","","1693732596499x625410985876341900","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291796x913534845130267600"
"","","","Mallee Track Health & Community Service","Public","","1693732595827x623214825181788400","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291797x627347201283362000"
"","","","Laura & Districts Hospital","Public","","1693732595978x106014116459146160","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291797x668524329134905700"
"","Spring St, Kojonup WA 6395","","Kojonup Hospital","Public","","1693732596190x469589515992422600","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291797x796423797954099300"
"","Corner Mackenzie Street and Brisbane Street, Merriwa NSW 2329","","Merriwa (MPS)","Public","","1693732595346x143054344648281260","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291798x132230950253044100"
"","","","Marie Rose Centre","Public","","1693732595504x114017970999527710","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291798x448744786055288900"
"","37 Pioneer St, Manangatang VIC 3546","","Manangatang & District Hospital","Public","","1693732595667x253804655443219840","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291798x782543512020274600"
"","9W76+336, Wayanad Rd, Kozhikode, Kerala 673572, India","","Midlands MPC","Public","","1693732595188x968021156249483400","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291799x203723597860519200"
"","19 Carey St, Nannup WA 6275","","Nannup Hospital","Public","","1693732594717x183695326748389200","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291800x123507167031575060"
"","150 Heusman St, Mount Perry QLD 4671","","Mount Perry Health Centre","Public","","1693732594876x679432279488027400","1676964822602x377690248686196000","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291800x379518216220780600"
"","Cliftonville, Northampton NN1 5BD, United Kingdom","","Northampton Hospital","Public","","1693732595027x573668039300983600","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291800x489600421803474200"
"","18 Church St, Penola SA 5277","","Penola War Memorial Hospital","Public","","1693732593898x558791358882042800","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291801x317351268693768260"
"","68 Price Maurice Rd, Orroroo SA 5431","","Orroroo & District Health Service","Public","","1693732594064x800151707513865300","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291801x613039883203507000"
"","12 Easton St, Omeo VIC 3898","","Omeo District Health","Public","","1693732594220x660381082317944600","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291801x646094295978404900"
"","4746 Newell Hwy, Peak Hill NSW 2869","","Peak Hill","Public","","1693732594396x790699177706383900","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291801x664016433254167200"
"","869 Nalya","","Pingelly Hospital","Public","","1693732594561x904200569782673800","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291801x814154882298892200"
"","Harris St, Quairading WA 6383","","Quairading Hospital","Public","","1693732593573x569564569969116100","1676964822602x377690248686196000","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291802x497854827966335500"
"","70 Railway Terrace E, Snowtown SA 5520","","Snowtown Hospital","Public","","1693732593735x137884733185722910","1676964822602x377690248686196000","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291802x597496416381178500"
"","48 Splatt St, Swan Hill VIC 3585","","Swan Hill District Health [Nyah]","Public","","1693732593408x402067311355704500","1676964822602x377690248686196000","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291803x118166571899642740"
"","","","TASman MPC","Public","","1693732592728x178906433097614660","1676964822602x377690248686196000","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291804x287784911801218340"
"","","","Tullamore (MPS)","Public","","1693732592969x956658101376112100","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291804x374948599540333900"
"","","","Trundle (MPS)","Public","","1693732593094x924243055590987300","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291804x559110494350428800"
"","28 Harris St, Trangie NSW 2823","","Trangie (MPS)","Public","","1693732593250x791711566911559400","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291804x987700008641145800"
"","Glen Innes Rd, Emmaville NSW 2371","","Vegetable Creek (MPS)","Public","","1693732591932x975263088240838400","1676964822602x377690248686196000","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:16 pm","","(App admin)","1676965291805x361053259028242940"
